id_motor,tempo_operacao_horas,temp_motor_c,vibracao_mm_s,consumo_energia_kwh,pressao_pa,nivel_oleo_pct,horas_desde_ultima_manutencao,umidade_pct,temp_ambiente_c,estado_motor
212,2292,90.23792430937073,2.531132651121023,124.72565733067702,101379.18613829926,62.2963825294568,222,52.49949372249958,31.806122343914492,0
213,2472,94.43915329353648,4.9199141595606335,124.96703789338264,101496.12360365664,80.59473106710345,26,41.45965676995744,29.881140356680056,0
214,1623,97.07661907657696,4.53411934569483,113.949884796219,101377.18053436582,95.05907096243064,23,47.9606343151395,29.02153513969081,0
215,2342,93.62769508688018,2.2052814306504613,186.0563555273632,101426.08959750371,78.34645935147734,190,37.43034002070487,32.2289855645797,0
216,1180,75.55538034860703,4.08077245415142,122.6397540411334,101416.1831792325,59.68963063862064,239,34.6619899869622,21.02394658327851,0
217,698,86.86512201212716,2.3474261753330747,150.31785267248878,101365.13288114002,67.23830969829771,220,46.00164002504842,30.36330194646928,0
218,740,73.05682471943635,3.4254513608621404,199.08724780022044,101400.90090832797,79.5184603592033,171,50.8685308486243,30.73386069933523,0
219,1617,89.58766379691995,3.633923073573168,101.21409009220436,101467.3416139337,75.33055698799268,117,35.8647988483544,24.127453245200165,0
220,2756,98.66048284563432,4.31838163634282,155.6486090510794,101237.60368926315,57.43099181384519,283,43.09076842297692,22.93474454731092,1
221,818,85.38196192900334,1.0978033635280595,151.22890427049458,101319.14351195628,72.33981723452845,241,43.33964910874187,23.207787131839986,0
222,1639,82.98917478603302,1.880631564609199,180.7447376410155,101257.46986078638,77.15333474551242,18,36.47937447238388,22.972112951479914,0
223,2260,71.0752825425449,3.847671242354315,135.5281539552777,101425.51849359604,63.36663572287863,180,46.95148338756393,27.85673286355392,0
224,1005,98.7932356698766,3.2540929478781493,141.03413588990415,101215.67980143576,80.6222757669926,284,34.37807060345102,22.034394670487423,1
225,2304,73.09008052390476,2.9824203128045723,116.79379805988636,101409.86338557236,53.508004974260494,313,45.2924751995574,29.88928792129025,0
226,1264,71.23237279914541,1.2208398268319218,174.08152316357865,101399.67728752855,66.83035167827583,114,33.40294534097998,21.576173884231544,0
227,2521,77.38199834514815,2.393103533845825,178.47089091881483,101480.94305068428,90.21384163887872,369,44.56627226565412,20.40334460465384,0
228,1948,71.96591301755147,4.460400927642594,113.66633207788304,101124.46034962872,62.96424004540777,260,39.34797164626671,24.789353636688062,0
229,1867,83.65353527235287,1.1235713481441287,139.3457073988322,101354.80975494297,80.25884250015392,175,43.56738876244605,22.87789585599561,0
230,941,85.48263403771337,2.5857449414592484,189.2904995362683,101378.45974882376,70.5014856855156,250,43.01248078329522,34.82993083115124,0
231,1658,79.37709847085752,4.7805931506830905,100.27072736757871,101468.13924640234,65.82300712076234,348,57.237993684557786,24.54494450925826,0
232,2641,71.52881447724658,1.2035229381800585,129.87590706226322,101453.45120902776,95.80658439550136,90,44.69806799869389,23.330961290382707,0
233,548,73.3480110474768,3.998823004178547,155.5042285052548,101286.76293085422,67.16308590401917,60,54.55496711630623,22.95154735248822,0
234,2396,81.53513133969784,2.030450464728146,133.40938596599534,101289.576592932,61.83379507435092,176,36.76957178735146,25.607793572052355,0
235,1731,71.81585352479608,4.46643532861469,127.20451891776692,101083.64561420212,95.46506578201353,33,40.56248383902776,29.087733429973667,0
236,2298,90.9456917682974,3.98427191583746,146.00374849032127,101487.48135121189,87.29721779679075,334,32.25268141899573,31.72917912569424,1
237,2158,76.21061624574436,4.542820683433451,118.15231081096935,101127.50873135171,84.08998568490986,388,42.62243384464481,25.468643716146023,0
238,1580,79.06214706350916,1.863699161725064,152.96252409594837,101362.36810922564,52.47674710334379,242,50.06099661224793,29.38956470064184,0
239,1271,81.82377331534292,3.12517101927442,170.6695921313226,101397.89750240266,56.56024803578879,391,55.14501102328188,27.230898474190813,0
240,2068,82.49828899207444,4.117079774299203,157.52949526285022,101220.60775230567,81.91699819048314,27,46.977447353974654,32.697430193800976,0
241,850,70.04982123024402,1.982798971979924,109.3109330858531,101105.59686001451,60.47164182631301,253,49.20218008779236,28.535626657376525,0
242,1960,73.36211112996092,1.922985221068868,184.4408614165573,101094.48019210984,61.28189928151795,177,35.318012328508445,24.348375078186503,0
243,736,95.88293691222634,1.10872853399034,117.49778374874882,101428.2480004508,88.95692576718054,110,31.116181147003186,30.55380885767384,0
244,2124,70.03699187535724,4.834061175901809,176.48120006111287,101255.37824337426,64.29624744184713,124,53.75064435531948,32.30096732034494,0
245,2071,85.24502067438625,3.8400675202184935,136.05651107758504,101045.06849101912,53.5793651075958,218,35.01114622323859,26.981609851459478,0
246,711,84.68506019521624,3.5422414160407394,178.27613480561024,101358.50973638144,51.821597365493055,256,32.73508606598257,34.807958583234786,0
247,2393,79.99282483031914,3.975978890779964,120.62729034053456,101125.08552640252,72.15889936226439,65,58.12686962719786,33.1864531878697,0
248,1539,82.93981060439349,3.126451674781757,118.66621036954298,101438.19737537544,80.8564288842323,245,58.9056409217753,22.95432004498237,0
249,2467,93.41743412579751,2.904535284361641,149.70258462174823,101154.78589301498,93.44426166959016,370,48.48771874807484,31.80133808234356,0
250,604,95.2361111864487,2.7981289644940834,103.29360146983603,101100.13541504508,55.540219751631966,4,41.3591181806188,29.01426866524649,0
251,948,77.8104563024575,3.561756848414565,122.52973387823334,101042.42922177746,59.83364131441481,351,54.99718622892157,28.02216946711752,0
252,1734,79.6747132290319,1.8061399015695327,172.40122521843483,101255.76556831882,76.49003054537356,243,36.14159878006237,27.709078798693525,0
253,970,77.27448559084998,4.552234780059479,183.73834783054252,101225.36879390916,68.20541811209876,136,42.88176982289046,32.801167141736435,0
254,1324,84.39590201653195,4.2470094848770605,108.07853639378104,101375.65607230156,74.12687256227473,293,40.71051897001805,29.16309183355173,0
255,2151,90.4977507297644,2.3982544458081354,188.20777094381043,101232.30129359652,96.20623244921076,247,57.38099972225045,28.065589775806004,0
256,861,76.84758626390261,3.314437187250097,179.7517204053179,101171.9079844622,77.24458269323436,307,57.59332246086821,20.73289860137073,0
257,2194,79.92207226164601,1.5641091998000585,186.96842957069651,101130.82745781649,70.7560305306038,32,49.52657778970999,26.72454304637836,0
258,758,97.91153852767452,4.889384991734392,169.842855457884,101139.073372735,99.47199533498724,23,33.32220420818076,33.62062343068261,0
259,937,71.45707869540874,4.611570750521134,167.4153067293965,101463.9239509139,53.26078349497681,256,44.465783689749074,30.676050940169283,0
260,1969,83.82308815718699,4.687590025996801,152.5093233344864,101082.5393010439,96.6056724185586,121,37.3598509867217,20.7643096708423,0
261,2483,91.34674124790334,2.3286521908138065,165.2787224491315,101494.08821227856,75.08309210327415,95,56.547469895534455,33.259884232265634,0
262,926,74.51362034672422,1.676538829531423,191.9109664566605,101163.45972759611,75.1878168883569,168,34.15208397048606,32.400008320655814,0
263,1249,71.42122060016446,1.8470886538652411,110.05220014167084,101044.19511770876,96.09821671016049,290,31.62930827582122,28.20026317354292,0
264,2812,74.14616114915592,1.3600055641803594,131.57644778460912,101124.34519039391,75.36619897965348,71,51.13287100650235,20.33608197773422,0
265,2974,97.56469580592048,1.4804425204055374,107.24549735958718,101029.20718977731,71.92035452650744,389,43.59858224904458,28.43644427050701,0
266,1952,70.27779345463371,1.2852181367393816,194.48051719440383,101395.01488458196,63.62442960585995,168,55.15094662809253,20.81883574889639,0
267,1617,75.64965924434055,4.959292276819494,144.5265465999388,101256.27645627056,82.94083834087104,60,32.23888893507935,24.805684394562206,0
268,1367,70.93850538704933,1.2962307334762944,167.53444706761883,101168.4933094334,78.48225454898808,28,54.03228397823527,29.433644283541085,0
269,2031,73.3188840268661,1.5301683238056545,184.11200645043212,101331.02480231578,60.71727184738916,342,31.12004258532475,33.69369625823262,0
270,1977,88.60447859884889,4.309018382362946,199.10002480764885,101315.32326297516,85.47064575306624,45,30.84210035741871,25.366934558892183,0
271,1236,77.24916726217258,3.3209608669717725,116.17824577922656,101469.9360446138,82.20434286683202,167,43.83947255193089,32.9003567432518,0
272,557,87.0763615129203,4.097668818277329,179.95126057182287,101480.6302583742,69.86669421032704,267,36.63873869041956,33.775415156007746,0
273,878,87.70586148298378,3.52364803109062,188.74228981367364,101340.3418878327,50.22004609517753,205,47.81156121019592,20.31565820685972,0
274,2896,95.48305999269336,4.528700281315793,104.88753768508757,101408.90796362208,72.32905750880938,105,30.77450982634411,23.591417566287973,0
275,1545,70.14224178735621,3.5538701110589623,175.40905601855735,101396.2125501676,50.30290585651259,43,31.06168627088936,30.64793448841248,0
276,1705,95.601083780271,3.088500371612604,135.47253211965503,101245.65176634995,53.749924464952,284,51.81445488515821,31.352645646193224,1
277,1667,88.57357259280923,3.850998775045199,164.8596791470432,101352.2291440167,71.5304951240417,196,36.30495487476935,25.88625275325581,0
278,2456,74.88230458314872,2.789571007168438,151.40481960388647,101039.1295038418,54.09599420926639,19,49.69251370982201,29.851319191592825,0
279,662,93.18812164405853,2.384255291618939,125.9742252086637,101379.01054157516,63.78327168935832,72,52.497664845022754,29.18237926043053,0
280,706,95.66474625371757,2.87060980980085,113.5221362003986,101480.91650359618,82.77456842794842,225,31.77993497174902,31.0966244240159,0
281,1189,77.62790451262472,1.6788564203942429,111.69472330892084,101042.48737656289,65.43076713047095,67,53.09261863392717,30.779876416176823,0
282,1716,97.56381042708044,4.186286919210765,110.33228577084915,101418.05789229592,99.88242970607553,156,38.05263653883858,21.28806196985542,0
283,2177,83.63372290895974,2.0428151253437785,163.77900401345778,101466.49001332464,95.81510169574906,49,41.68637874599245,22.373752714100917,0
284,1726,88.10273362999965,1.61412618534819,135.14108513995382,101113.09444490104,79.26549522927618,318,32.5991757688595,21.99090720888974,0
285,1602,99.53948600852932,1.9854089671329072,121.66334382058724,101262.4055938046,98.34735693174652,252,55.15889950094558,33.98720104764229,0
286,2844,80.84608235917598,4.368280607088959,169.18850927059032,101463.9291127315,93.4008647216261,313,46.82186358977292,33.70313972529484,0
287,902,94.3947803746034,2.320805182390925,168.6849565766467,101480.11300226148,65.94492594202435,20,45.139958335415166,31.96118404395455,0
288,1929,79.55197353485379,3.7441994780236008,153.91682923569977,101063.94119217616,87.47981229926546,150,59.056644327082665,21.75077841013939,0
289,1855,93.97640566724472,4.4256385226229575,193.49578168658508,101174.50211277771,56.84158920019737,107,40.03517279822013,28.614072048793787,0
290,1683,88.02201756587928,1.3109786677001685,138.54142314414213,101349.07232057543,84.22757121893704,249,56.72337859430088,22.80845939134777,0
291,2518,76.49067085676204,4.060097620712172,183.5862971269293,101110.77924969296,74.55409132472903,328,51.59063643193812,25.52575906338204,0
292,1167,82.42078281367709,2.23066186551612,107.51394079321965,101162.38531431725,50.84129696264124,91,57.85584407556716,24.006369149561195,0
293,2884,79.52906903090685,1.8664894567361707,173.98310940385045,101011.64553000237,63.71149111951854,307,57.23406158287379,32.43396472231199,0
294,1328,72.34325179241091,3.7556058098118887,198.844741383193,101076.7608404656,97.76911087021244,232,59.73089415078209,22.166770992789097,0
295,1862,70.89504310299093,4.639186490932936,184.65982162878169,101281.16474720888,65.79157425442403,329,33.950302561114725,29.692687529151137,0
296,1801,80.39435966221542,2.1800768348495816,157.96647193100594,101326.54503315208,59.07272276507203,32,53.88049176274785,34.7584199566425,0
297,2624,70.5710244345246,3.275335221537276,162.67660643271606,101324.45591554792,59.376572328610415,396,54.13483064842509,30.3058187488045,0
298,1597,74.96463272745325,2.159336455397966,135.32895494369467,101389.18023538913,73.96066323209746,173,49.3312058453546,21.1885023351044,0
299,1211,91.75549962552606,3.217142342905712,167.9485218258104,101207.6407068694,92.13246203352676,112,38.36582874714606,33.61774252943788,0
300,554,91.24273707050764,3.487448122617362,177.0395383181327,101136.74535812058,87.90008825666732,73,58.95444814884945,29.646195165343944,0
301,1409,92.15741159372148,3.441341555160719,199.8228481117854,101007.79035002126,71.84260037688871,393,36.13266413670629,26.84466469407805,1
302,2565,79.51459513389936,3.494185478570984,149.2462917000433,101103.3149130262,60.43634417184803,353,44.98726135075317,29.895387178116778,0
303,524,96.70058371353086,1.5403191688700963,106.13040657734425,101156.19390610102,52.30324500510955,52,45.64461338457559,33.18566495708956,0
304,2740,87.81491644085342,3.774161878346878,159.58579507309852,101089.10342824024,73.13151597413655,177,34.85488034508116,27.15690841872874,0
305,1857,73.7807902523988,3.699001425520893,111.90241499821686,101010.0722357483,90.7387674259096,293,51.675864669997225,27.96982224218344,0
306,850,74.31155984366602,3.730352488867533,124.476504355611,101078.7238043326,86.48409967971568,236,32.6660149254072,26.786710988269306,0
307,1255,90.79286280789104,1.296282210954825,132.87799113057372,101333.04977678378,70.43003838136252,75,50.792933365401325,21.088871394854976,0
308,1885,75.18831809326234,2.7873553696566105,173.10298731484107,101314.7927082363,79.73513359588001,144,55.45846488871911,31.806051903910376,0
309,1289,85.2187810474613,2.636140528182919,118.38081238785006,101467.84181969902,71.81232604731088,147,40.48189275247199,21.896176154627582,0
310,771,99.75323427786132,1.3468459345727966,116.57529468423525,101399.08414569864,78.9508054895089,115,51.28262425797601,25.918550154324656,0
311,2164,70.12022814200019,1.8894717115872428,104.49642424988276,101283.8780584206,75.87526221967747,384,34.70322024443549,25.80234268411594,0
312,2180,70.49739405692671,2.763850527192147,187.3239936353881,101068.7781737466,84.04833000625794,81,55.37847004358636,24.200611881301068,0
313,797,99.7925374579152,3.971625239432329,169.3505424356061,101282.03590946256,75.3854421766562,282,58.56095095659674,26.03760688841628,1
314,1203,87.53916502402497,1.9482483079386528,103.99464656176264,101030.79753045709,97.03054990837794,364,34.580810804993305,29.27013665573643,0
315,1109,73.8072992655554,4.318999640499646,102.82923056381146,101215.44244870542,71.40140907908432,317,50.75578421916997,24.67080968311568,0
316,2148,96.9190659926228,3.1831931429578537,155.86742964750562,101195.1293144736,50.79581515198554,319,45.17493289669577,22.58767906547415,1
317,2325,96.41140900383076,4.04168674073847,128.25344012867112,101213.90690468148,61.81867677044923,63,45.94497995497136,33.040512657609,0
318,2317,86.08601239334126,2.8902239333474284,159.67263504319288,101139.9129591974,75.0303429053328,53,51.19469155802065,34.56248974785703,0
319,2846,88.6537608958227,2.996776901688893,143.46041756809657,101342.91522381191,77.02859259443309,313,44.66221498009312,26.87875735814481,0
320,2421,78.19561574502629,3.478877557518561,192.33125623102543,101420.4722336494,77.61923946560267,298,48.0097917605315,24.905295685168788,0
321,1301,71.51559089116016,4.711882432663296,128.78090149613678,101384.25849629947,85.72760491350411,296,36.92703058234132,20.71223116667344,0
322,769,87.83702826672592,2.96725032565164,167.91453684388935,101313.87604789544,63.7324071308764,167,41.35519789465891,20.5527731091508,0
323,2036,78.8426557960829,3.114630152433164,105.40543116185992,101269.17239966652,83.24518395207386,209,55.95721050214506,25.89322993468103,0
324,2790,89.90863139981056,3.407987854110118,195.58605341889253,101015.54209000402,85.20161365596064,6,33.29707534945157,33.95363027451449,0
325,2937,95.08735530527804,3.950060549190903,198.0757467908352,101361.46699934595,70.56403763104132,116,47.9272578280092,30.960628151023467,0
326,1075,70.54481631743093,1.2874013419449373,173.90746290164122,101272.49146978924,70.1084549573161,211,35.528611867046706,25.239041283061624,0
327,1091,87.87141324057183,3.0627497540878883,146.5212471563573,101135.37052533196,58.94623928282249,50,55.39618793770116,34.520696377730914,0
328,593,76.93841619060557,2.926366356824174,121.99934393272612,101163.92101942672,70.69936881276868,52,47.3713186156065,26.43136854883596,0
329,853,96.21665493711404,4.686739936950282,181.2516340247965,101467.80339323488,89.34081458535061,18,42.09146348010813,24.151891159619687,0
330,1887,77.60993519685485,2.9740263217453644,173.63540971470223,101312.1811225586,95.4486502774942,83,37.494740209554536,26.39529867086536,0
331,1867,88.32310399706255,2.873282138777324,122.1954039560949,101237.95621732876,79.68065956589827,397,43.10534097568903,23.17314840475749,0
332,1427,86.60622520268834,4.8487999541388085,145.12152941572657,101310.4608698542,64.96851716771494,278,58.72836977765227,33.28458155301193,0
333,1274,81.88499500177747,2.802305854403526,146.2798937816785,101206.87116249284,84.11448593298657,379,45.276278692308615,25.417599656265352,0
334,2574,90.32862290799382,1.7235377212883614,182.6410549972709,101235.0911366015,87.00731043480019,102,44.084685950995805,29.869534467414823,0
335,1650,91.773089041463,1.8676644912231533,168.38446843340765,101145.15462835383,66.61063893903312,239,52.38821440500927,25.83570798240745,0
336,2520,87.0081338595816,1.3807501533478963,164.31675435400552,101219.92665029582,91.32739307447731,356,41.3714121249572,33.52597126945944,0
337,2908,92.75266711554262,1.0022725170357778,164.98274225632784,101342.79611621896,53.684791606917,140,42.82271849642382,29.63571127573445,0
338,1292,99.50251227978814,2.727782644001928,127.04700793824787,101019.97096254324,50.53768588000128,262,40.108431947148574,27.32377835421949,0
339,1006,82.57817163702416,4.076970325192885,137.1711259829534,101397.51370364807,56.14853863160263,277,34.52759265988174,21.98214453772008,0
340,2882,85.43749155656593,3.933865771199344,104.56622854367062,101141.48977043063,57.80041739137549,332,51.41427642607952,33.528749942783065,0
341,2087,70.3740963382364,1.1285963512114008,178.69411358121238,101341.27989671624,93.94645164738606,387,56.19092741650872,28.20225302407656,0
342,1227,93.88085668931134,3.279931614376132,143.29982151698138,101321.36265734004,71.24908511106403,246,57.16777947728297,24.275794594421264,1
343,2054,85.60690201137982,1.617132501653904,143.82383570875734,101326.31402457066,63.746584598519085,233,56.42408814113339,33.16890337725056,0
344,1787,82.23884291081696,4.76430513905879,124.53562649336268,101304.0644581279,71.45375579934097,347,43.55351407313979,20.81660641091612,0
345,2763,72.82215889268187,1.6694599985767171,120.9427281459429,101479.55091903477,69.74204463503162,273,38.52198576609589,24.71115375994357,0
346,1139,96.68969265026192,3.506556870789926,158.78219295690292,101254.1720813477,65.07308339940084,144,49.137712488024704,28.05242601803221,0
347,2978,81.8502172012167,2.304953448656227,123.25530152036758,101366.15955775768,56.894979120598265,252,58.64114735718096,25.097215040649395,0
348,2840,90.4774479462766,3.566245303857409,106.42088515654645,101352.7246656173,82.79577309869403,219,51.81151944505815,27.151013830682867,1
349,951,74.48122469104452,2.649034385856301,176.75074159808983,101118.13378863916,56.83022013898277,91,44.845456847704696,23.96474378496476,0
350,911,98.84648888623096,4.038572209225579,137.6469434406366,101141.6529195934,88.77122263363373,206,50.66425723540345,21.95124636399346,1
351,1832,75.35325285465493,1.9227165013114316,138.02355838993043,101212.00854907848,60.08440066402268,249,53.17613737363191,20.55281207925277,0
352,612,75.9862597869847,4.6231674116570405,143.13182815157913,101138.8489652316,86.56856535666557,361,57.57807783984212,22.36469847368213,0
353,1246,95.76948581673142,3.0008385972534084,181.50448234080935,101183.37154946498,90.27930528477336,232,52.89647261916463,34.294197710372174,1
354,1587,97.37748232425794,4.024372590851412,132.08368959398172,101195.48030696416,56.266300488722536,65,42.99571666907717,28.63104700005108,0
355,2923,76.36442222569904,4.398920765604908,175.8036211257836,101301.93228046918,54.337288414400206,395,38.20819555396452,27.334401879169278,0
356,2980,84.09402664524484,4.99531444381922,193.9544840779543,101109.94502136752,97.478638532683,231,44.99644994188774,25.764857589585628,0
357,878,92.00484713688488,1.895782662375833,166.08681959247994,101402.14593293837,73.15234033762903,114,39.84533833816416,30.62630218975078,0
358,2729,96.35097201432404,2.1475696542538194,143.16810811770247,101218.76817838576,81.51177474864942,301,58.28293778063442,22.1188921385914,0
359,727,81.37158085111915,2.001732346927553,174.77897231466648,101353.12205584162,51.16302200608839,153,45.23897530349887,24.141948014789957,0
360,2371,85.51058460548288,2.0514853286391306,145.78973697513857,101040.7212406204,63.93550902781699,148,44.16169007892025,29.83853179495629,0
361,2614,92.25149231559205,3.3297789661575097,141.44272711081408,101234.98269706218,75.2698827279693,335,40.44588654464589,27.18596546877842,1
362,2726,91.93407929958386,4.974090092583372,152.52831635726832,101014.10976608866,94.3109156694702,347,49.182209708748005,31.55138808438633,1
363,1058,93.48880390078254,4.961112348371017,131.77223348092937,101337.95499590778,63.57197087821881,209,45.60153835862843,33.4566476593498,1
364,2733,87.0980145592458,3.1070929254492308,110.42502162800012,101171.85503849851,88.75956599293599,149,33.871467686947696,32.35058887055984,0
365,789,73.13845290414325,3.556108841058695,141.4852005526165,101474.62640705291,83.1106464129351,345,56.07623432491484,22.76311571391098,0
366,1797,97.1191987263412,4.439882174806424,112.3856881129302,101162.0621073007,55.76353839028725,69,40.77038496431396,21.37205353290468,0
367,1673,95.96717617963084,4.731733833814021,141.04414735554468,101281.90294900886,64.66875863959983,298,42.97735289874463,22.54160900817573,1
368,1289,93.94292307455,1.815442509318176,155.69337212134502,101128.69378784733,61.89320182193099,233,36.17001169990737,31.752960374003457,0
369,555,72.99587431482189,3.1141669157698115,193.07111812056468,101310.05631447368,72.12637937866427,341,46.60194622853668,33.70746634239066,0
370,2430,76.13192101244287,4.331348218646049,103.62223310453037,101233.52117506662,81.76671215237921,168,51.06165187285749,33.88173301555786,0
371,1338,92.30801095322956,2.2128083065383666,162.14584065019443,101185.3141307528,71.67098777542533,332,56.43495961877819,24.473236840556684,0
372,2154,70.69420283745839,2.759236169921867,145.7735186650077,101101.84467454009,62.2268287875903,6,31.54822994916788,32.60512067020338,0
373,1525,99.3767390112184,4.942484406048032,102.02611282041391,101055.76067198571,84.79393841141376,303,59.19995729098135,28.04353302533145,1
374,1434,81.31434041067043,4.9401867868834834,124.95481759387204,101059.93956697834,79.2235547355745,27,51.1145322606107,32.341877725223114,0
375,2715,91.5793760107247,4.624427243060726,111.84852523548015,101499.52000875278,75.9656953707846,256,38.52896053234552,28.22547263570001,1
376,736,96.6271326546413,4.193793379312231,121.67941457314448,101206.1553634286,77.72097987229893,78,36.13424265041898,22.18839829668677,0
377,2341,81.83889664450247,2.076522002891223,127.4570243460918,101000.96485393668,61.09503231469118,385,38.88263755963794,21.188293266096466,0
378,2366,79.57397465798998,2.28340029626875,140.13063353821963,101476.464395313,84.02155305462281,307,56.27177254999327,34.35828723814009,0
379,1449,88.2622338669474,3.1891313648194988,152.90393934888905,101009.98996211492,69.37502677693841,41,38.74170519587851,26.387038346473684,0
380,1156,87.42968121244152,3.2431094982480486,100.0989993926386,101209.29306277727,68.17339098650098,356,43.884634036717074,25.257809673459768,0
381,513,82.27419932874392,3.022011277428268,116.18693606287408,101358.73879298531,57.48671041333853,100,51.17214162726698,25.344546271524656,0
382,2842,88.05324267603126,3.5466811196652244,109.35663856088009,101457.29962218588,79.84186672752232,218,56.15969591171657,25.684016172132083,0
383,2869,98.06144108699483,2.6332920905319552,154.96733992627438,101356.44314571604,80.13322052732534,34,49.757134870383126,34.174952418415074,0
384,1102,84.02920769879789,3.996696629262132,132.90748704012697,101231.81287745,67.01503218332641,42,52.59327589603268,20.94056881104764,0
385,579,75.90226542251894,2.3341997059134214,154.83977360347183,101487.22101949203,92.9925028432767,96,35.19980388887867,21.78591931073449,0
386,806,81.31617948649011,2.32270798778541,122.18233021746778,101019.65969151664,92.27289493577142,213,56.32223483073416,31.84477273222774,0
387,669,81.82320947779355,1.508903847567312,102.42293540875848,101493.446101269,55.45271532412156,217,38.27157550854332,28.24114237010208,0
388,2577,73.93326079078659,1.754848840115677,194.13669012702468,101424.69577585424,84.75191939049591,342,33.85134492169547,21.92805136941428,0
389,2729,74.88614501663665,4.402083515685431,110.8308121188994,101464.46500856316,69.69173780925112,66,59.28732871022008,20.516902051675046,0
390,883,90.53686220181032,2.785129354321766,112.68587479617167,101127.38621204876,99.98574255314465,299,36.04919776362483,23.36351522418841,0
391,2366,80.18433262626708,1.9114711462113352,114.65468265101406,101071.22903614212,61.25118148423262,2,34.09955910233929,23.912161065654068,0
392,948,98.64695175567422,4.037364400089549,198.12765239932727,101331.65763968635,64.02621027072448,116,48.7806270030536,20.21319544361963,0
393,1418,77.30790236075822,3.2159245032674377,161.7660240169996,101257.92971899308,72.10531472778638,70,39.56589448488286,23.2413580750579,0
394,1998,72.96773515314467,1.084624045693174,161.02899517038506,101261.5839803722,63.43575743403316,49,34.0004761554148,31.074784054285995,0
395,2299,92.60513689000774,2.2654458293468607,198.66982015185292,101462.3095892416,84.5996683193257,233,48.033633516476286,32.831505344555055,0
396,2686,96.4310815575361,1.7080056444853642,108.84387692746547,101310.04045332664,74.04540560907402,360,52.76955681666706,33.47353744654577,0
397,611,78.34340070614464,3.6234914439313615,197.4500892542289,101155.53191755227,61.04394174247701,266,53.7959512262147,25.84871048965315,0
398,991,76.06264304936434,2.1001241625210114,120.4013146554041,101200.03327820894,75.31870347432813,341,34.665378030368174,24.791205888553364,0
399,1201,75.57298404613262,1.2597871168397743,162.30715035620355,101066.74791754592,94.43938831825191,236,46.70601203819827,34.99791272311831,0
400,1275,85.66036904099536,1.219739956790677,142.00835653027917,101096.15702013783,89.61978234250265,21,54.41035112044382,31.54010676382383,0
401,2995,84.05249923740313,3.32690919183486,138.39518134771782,101071.67503510477,74.94144622134105,138,34.83261034272556,28.060281213613315,0
402,2443,77.78319519563603,1.0868938228163585,193.12433284794625,101405.14567060568,64.42463015709738,329,36.23046755312025,23.82157149034095,0
403,1301,71.35519350968279,4.395168452544355,114.92277284402564,101352.43673398606,58.99432323512639,17,30.07234192295033,24.81958179327657,0
404,2929,84.44474020978842,1.6215884770291025,199.7069011076244,101265.17250880542,93.91914385934476,38,45.739024691858646,27.730465232440807,0
405,1748,98.77997042906824,3.426265340781719,137.91250610915486,101187.18391681378,85.5083470249348,333,35.840450905858525,28.13124379686126,1
406,1751,89.5755760225799,2.778752112042983,164.87749038885545,101334.24714516218,78.60816515737292,25,51.72727727180697,20.205179664105167,0
407,1584,84.86519669885855,2.77140608492761,196.790673148336,101406.45267384787,93.97173229768342,383,58.86641566852818,34.391001279072114,0
408,859,73.32076222088848,1.2871885694401834,105.76010503789747,101440.61660783584,56.08451436870448,303,36.26266466997211,28.63409371027345,0
409,2835,77.57308871648762,4.211009000848863,192.28643629251903,101273.50811410316,84.12446430010341,266,49.47291035290598,28.837373666137,0
410,534,78.84321848723629,4.57220993901301,156.78113853543434,101409.94256090984,60.8356156206616,214,36.35503384375534,23.172067006307287,0
411,935,92.94410657821705,1.0440666695369138,170.43968789774522,101255.65297670636,56.02887205079935,35,30.54020576939112,31.47480768201872,0
412,1074,96.30132391793856,1.714416702788471,114.91841838863483,101237.26504459397,73.28042550034667,165,52.75662582643754,31.05896780137764,0
413,1198,97.04925560699316,4.615616755181915,153.33874308310322,101432.71592781103,69.36964648821768,323,43.02014029952679,21.42736960107146,1
414,829,99.53705824752262,3.1979744512002326,167.35137147252436,101193.18696813232,97.05868046625928,361,58.40360584543959,28.9249155838988,1
415,544,99.47100049313596,1.6001583129928405,145.62473073876816,101197.95633952034,66.19897733759082,178,46.02857646430216,29.872906179948195,0
416,2194,98.58997398303944,1.8111618104366356,115.49851781060568,101152.45567264246,90.74511295260012,335,34.72448606927052,32.53352261860816,0
417,2923,72.15466421508653,3.6399449769484566,124.41190750855766,101259.3508641473,87.44135002341724,310,43.49323325391833,23.09136768376566,0
418,804,74.13380607783415,3.899267288987492,185.43927909934985,101272.42501684472,83.39619350292682,23,36.08675384418049,33.16452195209609,0
419,1241,79.13399579428099,3.397707234319741,103.44709928327627,101330.23057265524,96.02002364800298,248,56.34087818059723,26.92221607561393,0
420,1765,86.58694762193385,4.812593519650103,170.88620784408124,101215.25115505478,70.39622971906711,246,50.72709542662575,21.447854289584672,0
421,2818,72.90933666116437,2.976254414647108,199.93900365145268,101108.9186459418,69.48355929914328,217,40.23716413964111,21.58431832266314,0
422,2235,95.37390873406429,2.2010876485701067,100.74829961067668,101433.42103120692,58.04737117907547,308,45.834609684214215,22.967066805097545,0
423,2415,88.50268537231926,2.908931639903186,116.104568281994,101173.000433619,63.78810377475346,355,50.08440564639085,24.24126058977963,0
424,1952,86.27093206906615,2.438665174666444,167.41443008931344,101461.4717099201,93.98882280304356,220,53.48573149936276,27.446087066896997,0
